"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","1","Males","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2015","2015",2502,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2016","2016",2556,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2011","2011",2340,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2012","2012",2412,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2013","2013",2432,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2014","2014",2511,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2015","2015",2624,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","5","Western Australia","2","Series B","A","Annual","2016","2016",2778,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2011","2011",583,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2012","2012",594,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2013","2013",617,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2014","2014",636,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2015","2015",664,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2016","2016",708,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2011","2011",657,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2012","2012",671,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2013","2013",718,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2014","2014",723,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2015","2015",751,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","6","Tasmania","2","Series B","A","Annual","2016","2016",801,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2011","2011",1721,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2012","2012",1788,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2013","2013",1870,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2014","2014",1967,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2015","2015",2057,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2016","2016",2141,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2011","2011",1757,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2012","2012",1836,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2013","2013",1950,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2014","2014",2079,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2015","2015",2197,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","7","Northern Territory","2","Series B","A","Annual","2016","2016",2290,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",151,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",154,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",147,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",142,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",150,,
"POP_PROJ","Projected population","1","Males","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",168,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",169,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",163,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",162,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",170,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",176,,
"POP_PROJ","Projected population","2","Females","A45","45 - 49","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",184,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2011","2011",4656,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2012","2012",4776,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2013","2013",4846,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2014","2014",4905,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2015","2015",4924,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2016","2016",4917,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2011","2011",4853,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2012","2012",5031,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2013","2013",5305,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2014","2014",5486,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2015","2015",5674,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","1","New South Wales","2","Series B","A","Annual","2016","2016",5685,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2011","2011",947,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2012","2012",1009,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2013","2013",1055,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2014","2014",1110,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2015","2015",1154,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2016","2016",1181,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2011","2011",965,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2012","2012",1022,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2013","2013",1056,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2014","2014",1102,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2015","2015",1141,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","2","Victoria","2","Series B","A","Annual","2016","2016",1158,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2011","2011",3684,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2012","2012",3826,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2013","2013",3942,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2014","2014",4160,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2015","2015",4355,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2016","2016",4402,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2011","2011",3984,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2012","2012",4207,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2013","2013",4409,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2014","2014",4520,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2015","2015",4565,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","3","Queensland","2","Series B","A","Annual","2016","2016",4648,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2011","2011",723,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2012","2012",753,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2013","2013",788,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2014","2014",834,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2015","2015",873,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2016","2016",910,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2011","2011",871,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2012","2012",898,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2013","2013",946,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2014","2014",972,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2015","2015",971,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","4","South Australia","2","Series B","A","Annual","2016","2016",976,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2011","2011",1835,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2012","2012",1892,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2013","2013",1925,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2014","2014",1979,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2015","2015",2076,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2016","2016",2168,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2011","2011",1944,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2012","2012",2017,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2013","2013",2141,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2014","2014",2225,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2015","2015",2272,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","5","Western Australia","2","Series B","A","Annual","2016","2016",2300,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2011","2011",552,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2012","2012",580,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2013","2013",568,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2014","2014",570,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2015","2015",590,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2016","2016",581,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2011","2011",569,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2012","2012",620,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2013","2013",648,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2014","2014",689,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2015","2015",700,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","6","Tasmania","2","Series B","A","Annual","2016","2016",672,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2011","2011",1447,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2012","2012",1499,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2013","2013",1541,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2014","2014",1574,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2015","2015",1615,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2016","2016",1663,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2011","2011",1526,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2012","2012",1574,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2013","2013",1595,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2014","2014",1607,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2015","2015",1638,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","7","Northern Territory","2","Series B","A","Annual","2016","2016",1682,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",117,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",128,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",150,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",151,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",147,,
"POP_PROJ","Projected population","1","Males","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",146,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",120,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",128,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",126,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",130,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",143,,
"POP_PROJ","Projected population","2","Females","A50","50 - 54","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",140,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2011","2011",3474,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2012","2012",3682,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2013","2013",3884,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2014","2014",4106,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2015","2015",4274,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2016","2016",4500,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2011","2011",3628,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2012","2012",3801,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2013","2013",3972,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2014","2014",4226,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2015","2015",4398,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","1","New South Wales","2","Series B","A","Annual","2016","2016",4631,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2011","2011",751,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2012","2012",766,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2013","2013",794,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2014","2014",839,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2015","2015",872,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2016","2016",915,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2011","2011",796,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2012","2012",811,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2013","2013",810,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2014","2014",816,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2015","2015",835,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","2","Victoria","2","Series B","A","Annual","2016","2016",869,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2011","2011",2764,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2012","2012",2927,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2013","2013",3107,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2014","2014",3261,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2015","2015",3347,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2016","2016",3509,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2011","2011",2973,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2012","2012",3114,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2013","2013",3281,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2014","2014",3480,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2015","2015",3629,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","3","Queensland","2","Series B","A","Annual","2016","2016",3882,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2011","2011",592,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2012","2012",627,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2013","2013",659,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2014","2014",671,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2015","2015",655,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2016","2016",658,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2011","2011",587,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2012","2012",639,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2013","2013",660,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2014","2014",714,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2015","2015",758,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","4","South Australia","2","Series B","A","Annual","2016","2016",813,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2011","2011",1288,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2012","2012",1436,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2013","2013",1526,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2014","2014",1614,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2015","2015",1696,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2016","2016",1764,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2011","2011",1503,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2012","2012",1582,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2013","2013",1648,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2014","2014",1719,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2015","2015",1813,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","5","Western Australia","2","Series B","A","Annual","2016","2016",1890,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2011","2011",454,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2012","2012",445,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2013","2013",470,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2014","2014",514,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2015","2015",507,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2016","2016",536,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2011","2011",414,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2012","2012",429,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2013","2013",452,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2014","2014",485,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2015","2015",514,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","6","Tasmania","2","Series B","A","Annual","2016","2016",563,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2011","2011",1051,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2012","2012",1129,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2013","2013",1207,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2014","2014",1277,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2015","2015",1339,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2016","2016",1408,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2011","2011",1076,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2012","2012",1152,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2013","2013",1246,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2014","2014",1341,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2015","2015",1416,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","7","Northern Territory","2","Series B","A","Annual","2016","2016",1487,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",101,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",105,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",102,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",111,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",120,,
"POP_PROJ","Projected population","1","Males","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",126,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",100,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",110,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",117,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",121,,
"POP_PROJ","Projected population","2","Females","A55","55 - 59","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",118,,
